Date,Players,Effective,owner,owner_id,transaction_str,player_id,cbsid,parsed_transactions,transaction_type,period,Add,Drop,Drop Week,type,PA,AB,H,R,RBI,HR,SB,BA,IP,Outs,QS,SO,SvHld,ERA,WHIP,ER,HA,BB,zBA,zR,zHR,zRBI,zSB,zERA,zWHIP,zSO,zQS,zSvHld,total_z,Value,weeks_held
7/21/25 7:17 PM ET,"('Slade Cecconi SP • CLE - Added Connor Norby 3B • MIA - Dropped', '/players/playerpage/3174944')",7/21/25,Ugly Spuds,29,Slade Cecconi SP • CLE - Added Connor Norby 3B • MIA - Dropped,/players/playerpage/3174944,3174944,"[{'Name': 'Slade Cecconi', 'Position': 'SP', 'Team': 'CLE', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Connor Norby', 'Position': '3B', 'Team': 'MIA', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,18,Slade Cecconi,Connor Norby,28.0,p,,,,,,,,,73.0,657.0,7.0,50.0,0.0,4.684931506849315,1.1095890410958904,38.0,68.0,13.0,,,,,,-0.6651308577621445,1.4895731839520303,1.2873778959345583,2.9945030764473834,-0.6051072498494108,4.501216048722417,9.3,10.0
7/21/25 3:01 PM ET,"('Tony Santillan RP • CIN - Added Abraham Toro 1B,3B • KC - Dropped', '/players/playerpage/2211243')",7/21/25,Mom's Cookin,47,"Tony Santillan RP • CIN - Added Abraham Toro 1B,3B • KC - Dropped",/players/playerpage/2211243,2211243,"[{'Name': 'Tony Santillan', 'Position': 'RP', 'Team': 'CIN', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Abraham Toro', 'Position': '1B,3B', 'Team': 'KC', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,18,Tony Santillan,Abraham Toro,28.0,p,,,,,,,,,26.67,240.03000000000003,0.0,34.0,17.0,1.3498312710911136,1.0498687664041995,4.0,16.0,12.0,,,,,,1.4968165039367132,0.7395181353232536,0.47136709873905447,-0.5211751816279998,3.8888225923655466,6.075349148736569,12.5,10.0
7/20/25 11:39 PM ET,"('Jordan Beck OF • COL - Added Tyler Fitzgerald 2B • SF - Dropped', '/players/playerpage/29075715')",7/21/25,Brewbirds,3,Jordan Beck OF • COL - Added Tyler Fitzgerald 2B • SF - Dropped,/players/playerpage/29075715,29075715,"[{'Name': 'Jordan Beck', 'Position': 'OF', 'Team': 'COL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Tyler Fitzgerald', 'Position': '2B', 'Team': 'SF', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,18,Jordan Beck,Tyler Fitzgerald,28.0,h,205.0,205.0,55.0,19.0,21.0,5.0,9.0,0.2682926829268293,,,,,,,,,,,0.7938702580821712,0.2808863222492334,0.19369425052741812,0.4968764720062614,1.857944134354472,,,,,,3.6232714372195565,7.5,10.0
7/20/25 11:39 PM ET,"('Brandon Walter SP • HOU - Added Tommy Kahnle RP • DET - Dropped', '/players/playerpage/26911750')",7/21/25,Lima Time!,38,Brandon Walter SP • HOU - Added Tommy Kahnle RP • DET - Dropped,/players/playerpage/26911750,26911750,"[{'Name': 'Brandon Walter', 'Position': 'SP', 'Team': 'HOU', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Tommy Kahnle', 'Position': 'RP', 'Team': 'DET', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,18,Brandon Walter,Tommy Kahnle,19.0,p,,,,,,,,,6.0,54.0,1.0,7.0,0.0,1.5,0.6666666666666666,1.0,3.0,1.0,,,,,,1.1851102378273481,1.6236276959280265,2.1035232663078527,2.6679195051979248,-0.48310974823854314,7.097070957022609,26.9,1.0
7/20/25 11:38 PM ET,"('Robert Garcia RP • TEX - Added Andrew Benintendi OF • CHW - Dropped', '/players/playerpage/2836902')",7/21/25,Trouble With The Curve,1,Robert Garcia RP • TEX - Added Andrew Benintendi OF • CHW - Dropped,/players/playerpage/2836902,2836902,"[{'Name': 'Robert Garcia', 'Position': 'RP', 'Team': 'TEX', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Andrew Benintendi', 'Position': 'OF', 'Team': 'CHW', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,18,Robert Garcia,Andrew Benintendi,21.0,p,,,,,,,,,5.34,48.06,0.0,9.0,3.0,5.056179775280899,1.4981273408239701,3.0,7.0,1.0,,,,,,-0.19459987353669214,-0.2768755120546556,0.11181108053039067,-0.48834878291851147,1.8092504390854702,0.9612373511060017,2.6,3.0
7/20/25 11:38 PM ET,"('Luis Arraez 1B,2B • SF - Added Tylor Megill SP • NYM - Dropped', '/players/playerpage/2821318')",7/21/25,9 Grand Kids,30,"Luis Arraez 1B,2B • SF - Added Tylor Megill SP • NYM - Dropped",/players/playerpage/2821318,2821318,"[{'Name': 'Luis Arraez', 'Position': '1B,2B', 'Team': 'SF', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Tylor Megill', 'Position': 'SP', 'Team': 'NYM', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,18,Luis Arraez,Tylor Megill,28.0,h,235.0,235.0,70.0,22.0,23.0,2.0,7.0,0.2978723404255319,,,,,,,,,,,2.243648771544142,0.5355277959382191,-0.508275692873367,0.6660329524827434,1.2983158097714274,,,,,,4.2352496368631645,8.7,10.0
7/20/25 11:37 PM ET,"('Jack Leiter SP • TEX - Added Michael Lorenzen SP,RP • COL - Dropped', '/players/playerpage/26719545')",7/21/25,Roid Ragers,44,"Jack Leiter SP • TEX - Added Michael Lorenzen SP,RP • COL - Dropped",/players/playerpage/26719545,26719545,"[{'Name': 'Jack Leiter', 'Position': 'SP', 'Team': 'TEX', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Michael Lorenzen', 'Position': 'SP,RP', 'Team': 'COL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,18,Jack Leiter,Michael Lorenzen,28.0,p,,,,,,,,,64.33,578.97,6.0,69.0,0.0,3.3576869267837717,1.243587750660656,24.0,52.0,28.0,,,,,,1.083940640533491,0.25559444743642634,2.256390717604219,2.492263325293757,-0.6051072498494108,5.4830818810184825,11.3,10.0
7/20/25 11:37 PM ET,"('Carlos Narvaez C • BOS - Added Gabriel Moreno C • ARI - Dropped', '/players/playerpage/2824624')",7/21/25,Charmer,36,Carlos Narvaez C • BOS - Added Gabriel Moreno C • ARI - Dropped,/players/playerpage/2824624,2824624,"[{'Name': 'Carlos Narvaez', 'Position': 'C', 'Team': 'BOS', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Gabriel Moreno', 'Position': 'C', 'Team': 'ARI', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,18,Carlos Narvaez,Gabriel Moreno,28.0,h,135.0,135.0,24.0,12.0,14.0,6.0,0.0,0.17777777777777778,,,,,,,,,,,-1.8215399925789502,-0.3132771163583999,0.4276842316610132,-0.09517120966142581,-0.6603833262692288,,,,,,-2.4626874132069916,-5.1,10.0
7/16/25 9:43 PM ET,"('Denzel Clarke OF • ATH - Added Hayden Birdsong SP,RP • SF - Dropped', '/players/playerpage/26911715')",7/14/25,Harveys Wallbangers,4,"Denzel Clarke OF • ATH - Added Hayden Birdsong SP,RP • SF - Dropped",/players/playerpage/26911715,26911715,"[{'Name': 'Denzel Clarke', 'Position': 'OF', 'Team': 'ATH', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Hayden Birdsong', 'Position': 'SP,RP', 'Team': 'SF', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,17,Denzel Clarke,Hayden Birdsong,20.0,h,32.0,32.0,10.0,6.0,0.0,0.0,1.0,0.3125,,,,,,,,,,,0.7681705516214242,0.2776769122062263,-0.8191001122961006,-1.1921529448171846,0.18701501183383404,,,,,,-0.7783905814518006,-2.2,3.0
7/15/25 1:16 AM ET,"('Alexis Diaz RP • TEX - Added Luis Arraez 1B,2B • SF - Dropped', '/players/playerpage/26861431')",7/14/25,Dirty Birds,41,"Alexis Diaz RP • TEX - Added Luis Arraez 1B,2B • SF - Dropped",/players/playerpage/26861431,26861431,"[{'Name': 'Alexis Diaz', 'Position': 'RP', 'Team': 'TEX', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Luis Arraez', 'Position': '1B,2B', 'Team': 'SF', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,17,Alexis Diaz,Luis Arraez,28.0,p,,,,,,,,,11.66,104.94,0.0,14.0,2.0,6.174957118353344,1.2006861063464838,8.0,7.0,7.0,,,,,,-0.4236254265498416,0.0969352896148723,-0.5996033133909535,-0.5211081353512096,-0.12132616272039888,-1.5687277483975313,-3.2,11.0
7/14/25 6:59 PM ET,"('Luis Arraez 1B,2B • SF - Added Alexis Diaz RP • TEX - Dropped', '/players/playerpage/2821318')",7/14/25,Dirty Birds,41,"Luis Arraez 1B,2B • SF - Added Alexis Diaz RP • TEX - Dropped",/players/playerpage/2821318,2821318,"[{'Name': 'Luis Arraez', 'Position': '1B,2B', 'Team': 'SF', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Alexis Diaz', 'Position': 'RP', 'Team': 'TEX', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,17,Luis Arraez,Alexis Diaz,28.0,h,261.0,261.0,73.0,23.0,24.0,3.0,7.0,0.2796934865900383,,,,,,,,,,,1.5348116905892153,0.44843785012156895,-0.3422132385772907,0.5748574224214847,1.1424234828768665,,,,,,3.3583172074318446,6.8,11.0
7/14/25 6:59 PM ET,"('Nolan Schanuel 1B • LAA - Added Lane Thomas OF • KC - Dropped', '/players/playerpage/29155727')",7/14/25,9 Grand Kids,30,Nolan Schanuel 1B • LAA - Added Lane Thomas OF • KC - Dropped,/players/playerpage/29155727,29155727,"[{'Name': 'Nolan Schanuel', 'Position': '1B', 'Team': 'LAA', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Lane Thomas', 'Position': 'OF', 'Team': 'KC', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,17,Nolan Schanuel,Lane Thomas,28.0,h,156.0,156.0,43.0,20.0,17.0,3.0,2.0,0.27564102564102566,,,,,,,,,,,0.80141318384582,0.21750578359189873,-0.3422132385772907,0.0346948288246058,-0.15487078905196963,,,,,,0.5565297686330644,1.1,11.0
7/13/25 10:47 PM ET,"('Kyle Bradish SP • BAL - Added Luis Arraez 1B,2B • SF - Dropped', '/players/playerpage/2932284')",7/14/25,Lima Time!,38,"Kyle Bradish SP • BAL - Added Luis Arraez 1B,2B • SF - Dropped",/players/playerpage/2932284,2932284,"[{'Name': 'Kyle Bradish', 'Position': 'SP', 'Team': 'BAL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Luis Arraez', 'Position': '1B,2B', 'Team': 'SF', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,17,Kyle Bradish,Luis Arraez,28.0,p,,,,,,,,,28.0,252.0,3.0,39.0,0.0,2.25,1.0,7.0,18.0,10.0,,,,,,1.0134155473301953,0.8826966657383926,0.5504943475490397,0.8413557045995537,-0.6057703443628425,2.6821919208543386,5.4,11.0
7/13/25 10:47 PM ET,"('Aaron Ashby SP,RP • MIL - Added Jack Leiter SP • TEX - Dropped', '/players/playerpage/2836553')",7/14/25,Ugly Spuds,29,"Aaron Ashby SP,RP • MIL - Added Jack Leiter SP • TEX - Dropped",/players/playerpage/2836553,2836553,"[{'Name': 'Aaron Ashby', 'Position': 'SP,RP', 'Team': 'MIL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jack Leiter', 'Position': 'SP', 'Team': 'TEX', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,17,Aaron Ashby,Jack Leiter,28.0,p,,,,,,,,,44.0,396.0,0.0,49.0,6.0,2.8636363636363638,1.3636363636363635,14.0,41.0,19.0,,,,,,1.0936071279945283,-0.4634681243630466,1.0105334119250369,-0.5211081353512096,0.8475622005644883,1.9671264807697975,4.0,11.0
7/13/25 10:47 PM ET,"('Andrew Benintendi OF • CHW - Added Jameson Taillon SP • CHC - Dropped', '/players/playerpage/2184354')",7/14/25,Trouble With The Curve,1,Andrew Benintendi OF • CHW - Added Jameson Taillon SP • CHC - Dropped,/players/playerpage/2184354,2184354,"[{'Name': 'Andrew Benintendi', 'Position': 'OF', 'Team': 'CHW', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jameson Taillon', 'Position': 'SP', 'Team': 'CHC', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,17,Andrew Benintendi,Jameson Taillon,18.0,h,18.0,18.0,5.0,2.0,1.0,1.0,1.0,0.2777777777777778,,,,,,,,,,,0.37660281319011446,-0.09886292588111245,0.4033229528778535,-0.5167201907228723,0.876638460076646,,,,,,1.0409811095406292,3.2,1.0
7/13/25 10:47 PM ET,"('Cameron Schlittler SP • NYY - Added Didier Fuentes SP • ATL - Dropped', '/players/playerpage/29087628')",7/14/25,Lil Trumps Wiscompton Wu-Tang,42,Cameron Schlittler SP • NYY - Added Didier Fuentes SP • ATL - Dropped,/players/playerpage/29087628,29087628,"[{'Name': 'Cameron Schlittler', 'Position': 'SP', 'Team': 'NYY', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Didier Fuentes', 'Position': 'SP', 'Team': 'ATL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,17,Cameron Schlittler,Didier Fuentes,28.0,p,,,,,,,,,66.0,594.0,4.0,75.0,0.0,3.272727272727273,1.303030303030303,24.0,56.0,30.0,,,,,,1.1415076741817283,-0.23256146534229694,2.20663497930263,1.2955103179164746,-0.6057703443628425,3.805321161695694,7.7,11.0
7/13/25 10:47 PM ET,"('Andrew Vaughn 1B • MIL - Added Tomoyuki Sugano SP • COL - Dropped', '/players/playerpage/3117474')",7/14/25,Mom's Cookin,47,Andrew Vaughn 1B • MIL - Added Tomoyuki Sugano SP • COL - Dropped,/players/playerpage/3117474,3117474,"[{'Name': 'Andrew Vaughn', 'Position': '1B', 'Team': 'MIL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Tomoyuki Sugano', 'Position': 'SP', 'Team': 'COL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,17,Andrew Vaughn,Tomoyuki Sugano,28.0,h,205.0,205.0,64.0,24.0,44.0,9.0,0.0,0.3121951219512195,,,,,,,,,,,2.427499027823704,0.525415205631459,0.9373666969725787,2.1181791184125673,-0.673788497823504,,,,,,5.334671551016805,10.8,11.0
7/13/25 10:47 PM ET,"('Romy Gonzalez 1B,2B • BOS - Added Luis Rengifo 2B,3B,OF • MIL - Dropped', '/players/playerpage/2932774')",7/14/25,Roid Ragers,44,"Romy Gonzalez 1B,2B • BOS - Added Luis Rengifo 2B,3B,OF • MIL - Dropped",/players/playerpage/2932774,2932774,"[{'Name': 'Romy Gonzalez', 'Position': '1B,2B', 'Team': 'BOS', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Luis Rengifo', 'Position': '2B,3B,OF', 'Team': 'MIL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,17,Romy Gonzalez,Luis Rengifo,28.0,h,175.0,175.0,52.0,25.0,27.0,6.0,2.0,0.29714285714285715,,,,,,,,,,,1.589140332428792,0.6023925611413491,0.297576729197644,0.8063556768201472,-0.15487078905196963,,,,,,3.1405945105359625,6.3,11.0
7/13/25 10:46 PM ET,"('Shane McClanahan SP • TB - Added Shelby Miller RP • CHC - Dropped', '/players/playerpage/2931996')",7/14/25,Brewbirds,3,Shane McClanahan SP • TB - Added Shelby Miller RP • CHC - Dropped,/players/playerpage/2931996,2931996,"[{'Name': 'Shane McClanahan', 'Position': 'SP', 'Team': 'TB', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Shelby Miller', 'Position': 'RP', 'Team': 'CHC', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,17,Shane McClanahan,Shelby Miller,22.0,p,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,-1.3445102307585295,-0.5138681121412609,-0.6278641257618485,-2.486242468661639,-6.2,5.0
7/7/25 12:26 PM ET,"('Ryne Nelson SP,RP • ARI - Added Clarke Schmidt SP • NYY - Dropped', '/players/playerpage/3152115')",7/7/25,Mom's Cookin,47,"Ryne Nelson SP,RP • ARI - Added Clarke Schmidt SP • NYY - Dropped",/players/playerpage/3152115,3152115,"[{'Name': 'Ryne Nelson', 'Position': 'SP,RP', 'Team': 'ARI', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Clarke Schmidt', 'Position': 'SP', 'Team': 'NYY', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,16,Ryne Nelson,Clarke Schmidt,28.0,p,,,,,,,,,87.34,786.0600000000001,9.0,71.0,0.0,3.0913670712159376,1.0762537210899932,30.0,74.0,20.0,,,,,,1.7059782402100536,1.8751752559892598,1.7680635507198197,3.2809157204140442,-0.6062050041671176,8.023927763166059,15.9,12.0
7/7/25 11:10 AM ET,"('Dustin May SP,RP • STL - Added Chad Patrick SP,RP • MIL - Dropped', '/players/playerpage/2507335')",7/7/25,Trouble With The Curve,1,"Dustin May SP,RP • STL - Added Chad Patrick SP,RP • MIL - Dropped",/players/playerpage/2507335,2507335,"[{'Name': 'Dustin May', 'Position': 'SP,RP', 'Team': 'STL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Chad Patrick', 'Position': 'SP,RP', 'Team': 'MIL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,16,Dustin May,Chad Patrick,26.0,p,,,,,,,,,49.67,447.03000000000003,3.0,48.0,0.0,5.435876786792833,1.5099657741091201,30.0,54.0,21.0,,,,,,-1.1431894397499478,-1.357820210223619,1.175940538018053,0.9383720813170009,-0.607884721842647,-0.9945817524811599,-2.0,10.0
7/7/25 10:56 AM ET,"('Lucas Giolito SP • BOS - Added Jordan Beck OF • COL - Dropped', '/players/playerpage/2000027')",7/7/25,Lima Time!,38,Lucas Giolito SP • BOS - Added Jordan Beck OF • COL - Dropped,/players/playerpage/2000027,2000027,"[{'Name': 'Lucas Giolito', 'Position': 'SP', 'Team': 'BOS', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jordan Beck', 'Position': 'OF', 'Team': 'COL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,16,Lucas Giolito,Jordan Beck,28.0,p,,,,,,,,,81.67,735.03,7.0,67.0,0.0,3.085588343332925,1.248928615158565,28.0,68.0,34.0,,,,,,1.6035563978734284,0.21553982554084158,1.5997114014068168,2.4362653782434265,-0.6062050041671176,5.248867998897396,10.4,12.0
7/7/25 12:01 AM ET,"('Joe Boyle SP,RP • TB - Added Shea Langeliers C • ATH - Dropped', '/players/playerpage/26615456')",7/7/25,Harveys Wallbangers,4,"Joe Boyle SP,RP • TB - Added Shea Langeliers C • ATH - Dropped",/players/playerpage/26615456,26615456,"[{'Name': 'Joe Boyle', 'Position': 'SP,RP', 'Team': 'TB', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Shea Langeliers', 'Position': 'C', 'Team': 'ATH', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,16,Joe Boyle,Shea Langeliers,23.0,p,,,,,,,,,27.66,248.94,0.0,27.0,0.0,5.531453362255966,1.3376717281272597,17.0,21.0,16.0,,,,,,-0.9081810110616939,-0.26193764971576783,0.6112989320727293,-0.5132099277281696,-0.6184452187073457,-1.6904748751402476,-3.8,7.0
7/6/25 11:56 PM ET,"('Chase DeLauter OF • CLE - Added Shane McClanahan SP • TB - Dropped', '/players/playerpage/28920019')",7/7/25,Ugly Spuds,29,Chase DeLauter OF • CLE - Added Shane McClanahan SP • TB - Dropped,/players/playerpage/28920019,28920019,"[{'Name': 'Chase DeLauter', 'Position': 'OF', 'Team': 'CLE', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Shane McClanahan', 'Position': 'SP', 'Team': 'TB', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,16,Chase DeLauter,Shane McClanahan,19.0,h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,-1.30581945314463,-0.8072796598307717,-1.1260104247895997,-0.580180869956247,,,,,,-3.8192904077212484,-10.3,3.0
7/6/25 11:55 PM ET,"('Ernie Clement 1B,2B,3B,SS • TOR - Added J.J. Bleday OF • CIN - Dropped', '/players/playerpage/2836722')",7/7/25,9 Grand Kids,30,"Ernie Clement 1B,2B,3B,SS • TOR - Added J.J. Bleday OF • CIN - Dropped",/players/playerpage/2836722,2836722,"[{'Name': 'Ernie Clement', 'Position': '1B,2B,3B,SS', 'Team': 'TOR', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'J.J. Bleday', 'Position': 'OF', 'Team': 'CIN', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,16,Ernie Clement,J.J. Bleday,28.0,h,261.0,261.0,66.0,41.0,26.0,5.0,2.0,0.25287356321839083,,,,,,,,,,,0.24074139816741524,1.605535774981427,0.013780959063608964,0.5834089705244041,-0.18203102670702326,,,,,,2.261436076029832,4.5,12.0
7/6/25 11:55 PM ET,"('Didier Fuentes SP • ATL - Added Logan Taylor Allen SP,RP • CLE - Dropped', '/players/playerpage/29660108')",7/7/25,Lil Trumps Wiscompton Wu-Tang,42,"Didier Fuentes SP • ATL - Added Logan Taylor Allen SP,RP • CLE - Dropped",/players/playerpage/29660108,29660108,"[{'Name': 'Didier Fuentes', 'Position': 'SP', 'Team': 'ATL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Logan Taylor Allen', 'Position': 'SP,RP', 'Team': 'CLE', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,16,Didier Fuentes,Logan Taylor Allen,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
7/6/25 11:55 PM ET,"('Tyler Rogers RP • TOR - Added Ben Brown SP,RP • CHC - Dropped', '/players/playerpage/2170031')",7/7/25,Roid Ragers,44,"Tyler Rogers RP • TOR - Added Ben Brown SP,RP • CHC - Dropped",/players/playerpage/2170031,2170031,"[{'Name': 'Tyler Rogers', 'Position': 'RP', 'Team': 'TOR', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Ben Brown', 'Position': 'SP,RP', 'Team': 'CHC', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,16,Tyler Rogers,Ben Brown,28.0,p,,,,,,,,,34.66,311.93999999999994,0.0,14.0,12.0,2.336987882285055,1.0675129832660128,9.0,36.0,1.0,,,,,,1.1383894626521114,0.7771824027152334,-0.6309545769904719,-0.520010819353737,2.1152097835707564,2.8798162525938924,5.7,12.0
7/6/25 11:55 PM ET,"('Ronny Henriquez RP • MIA - Added Landen Roupp SP • SF - Dropped', '/players/playerpage/26615402')",7/7/25,Charmer,36,Ronny Henriquez RP • MIA - Added Landen Roupp SP • SF - Dropped,/players/playerpage/26615402,26615402,"[{'Name': 'Ronny Henriquez', 'Position': 'RP', 'Team': 'MIA', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Landen Roupp', 'Position': 'SP', 'Team': 'SF', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,16,Ronny Henriquez,Landen Roupp,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
7/6/25 11:55 PM ET,"('Trevor Rogers SP • BAL - Added Patrick Corbin SP,RP • TEX - Dropped', '/players/playerpage/2835065')",7/7/25,Dirty Birds,41,"Trevor Rogers SP • BAL - Added Patrick Corbin SP,RP • TEX - Dropped",/players/playerpage/2835065,2835065,"[{'Name': 'Trevor Rogers', 'Position': 'SP', 'Team': 'BAL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Patrick Corbin', 'Position': 'SP,RP', 'Team': 'TEX', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,16,Trevor Rogers,Patrick Corbin,28.0,p,,,,,,,,,90.0,810.0,11.0,87.0,0.0,1.2999999999999998,0.8888888888888888,13.0,57.0,23.0,,,,,,4.6028954298886395,3.771224114957721,2.4414721479718313,4.125566062584662,-0.6062050041671176,14.334952751235736,28.3,12.0
6/30/25 5:17 PM ET,"('Aaron Nola SP • PHI - Added Erick Fedde SP,RP • CHW - Dropped', '/players/playerpage/2133925')",6/30/25,Brewbirds,3,"Aaron Nola SP • PHI - Added Erick Fedde SP,RP • CHW - Dropped",/players/playerpage/2133925,2133925,"[{'Name': 'Aaron Nola', 'Position': 'SP', 'Team': 'PHI', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Erick Fedde', 'Position': 'SP,RP', 'Team': 'CHW', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,15,Aaron Nola,Erick Fedde,28.0,p,,,,,,,,,36.66,329.93999999999994,2.0,36.0,0.0,6.873977086743045,1.363884342607747,28.0,38.0,12.0,,,,,,-1.633456907164858,-0.3433516619173314,0.19467866761474295,0.27205617933266124,-0.6022538478181705,-2.1123275699529556,-4.1,13.0
6/30/25 9:33 AM ET,"('Casey Schmitt 1B,2B,3B • SF - Added Griffin Canning SP • SD - Dropped', '/players/playerpage/26615334')",6/30/25,9 Grand Kids,30,"Casey Schmitt 1B,2B,3B • SF - Added Griffin Canning SP • SD - Dropped",/players/playerpage/26615334,26615334,"[{'Name': 'Casey Schmitt', 'Position': '1B,2B,3B', 'Team': 'SF', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Griffin Canning', 'Position': 'SP', 'Team': 'SD', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,15,Casey Schmitt,Griffin Canning,28.0,h,205.0,205.0,43.0,20.0,22.0,7.0,0.0,0.2097560975609756,,,,,,,,,,,-1.2983086885434665,0.013499153771834875,0.31693478037552186,0.1903713675756866,-0.6793660419920226,,,,,,-1.4568694288124457,-2.8,13.0
6/29/25 11:14 PM ET,"('Tyler Freeman 2B,OF • COL - Added Dustin May SP,RP • STL - Dropped', '/players/playerpage/2836883')",6/30/25,Lima Time!,38,"Tyler Freeman 2B,OF • COL - Added Dustin May SP,RP • STL - Dropped",/players/playerpage/2836883,2836883,"[{'Name': 'Tyler Freeman', 'Position': '2B,OF', 'Team': 'COL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Dustin May', 'Position': 'SP,RP', 'Team': 'STL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,15,Tyler Freeman,Dustin May,28.0,h,278.0,278.0,74.0,33.0,21.0,1.0,10.0,0.26618705035971224,,,,,,,,,,,0.8817954155194494,0.8667942866887345,-0.7905955510466313,0.12485394886457367,1.6302170385453214,,,,,,2.713065138571448,5.3,13.0
